id,sha_fail,file_match,fl_accuracy,num_ground_truth_files,num_predicted_files,num_matched_files,num_correctly_localized_files,ground_truth_files,predicted_files,matched_files,correctly_localized_files
253,d0ae94def3067fcac4b81451dc0976074198b212,0.3333,0.3333,3,3,1,1,g4f/Provider/qwen/sharedTokenManager.py | g4f/api/__init__.py | g4f/requests/__init__.py,etc/unittest/__main__.py | g4f/Provider/qwen/qwenContentGenerator.py | g4f/Provider/qwen/sharedTokenManager.py,g4f/Provider/qwen/sharedTokenManager.py,g4f/Provider/qwen/sharedTokenManager.py
254,11bab0fb5ed6c9b67ae9a4de2694c2fda47e2b62,0.0,0.0,2,1,0,0,README.rst | glances/plugins/plugin/model.py,tests/test_core.py,,
255,ce27d795db2ad56eabd9c05bf7a17c9a7bea951f,1.0,1.0,1,1,1,1,glances/exports/glances_prometheus/__init__.py,glances/exports/glances_prometheus/__init__.py,glances/exports/glances_prometheus/__init__.py,glances/exports/glances_prometheus/__init__.py
256,3ce60d176f3497dc22d1f831fa1babeca511042c,0.5,0.5,2,1,1,1,deepface/models/face_detection/TinaFace.py | tests/test_tinaface.py,deepface/models/face_detection/TinaFace.py,deepface/models/face_detection/TinaFace.py,deepface/models/face_detection/TinaFace.py
257,bbfcebbc60b0bc5d238af2941a175f019d5b2aa4,1.0,1.0,1,2,1,1,faster_whisper/vad.py,faster_whisper/utils.py | faster_whisper/vad.py,faster_whisper/vad.py,faster_whisper/vad.py
258,0b806e8ab76c7c89d77ba91d827fbe0d52ec97b0,0.0,0.0,3,4,0,0,faster_whisper/assets/silero_decoder_v6.onnx | faster_whisper/assets/silero_encoder_v6.onnx | faster_whisper/vad.py,faster_whisper/__init__.py | faster_whisper/utils.py | tests/test_transcribe.py | tests/test_utils.py,,
259,9090997d2545e86d4bf026012c0a74b6a92c568b,0.5,0.5,2,2,1,1,faster_whisper/utils.py | requirements.txt,faster_whisper/utils.py | tests/test_utils.py,faster_whisper/utils.py,faster_whisper/utils.py
260,b7ec6c4678dec0418367309d4cec8a94da0feff8,0.0,0.0,11,0,0,0,runtime/triton_trtllm/README.md | runtime/triton_trtllm/client_grpc.py | runtime/triton_trtllm/model_repo/audio_tokenizer/1/model.py | runtime/triton_trtllm/model_repo/audio_tokenizer/config.pbtxt | runtime/triton_trtllm/model_repo/cosyvoice2/1/model.py | runtime/triton_trtllm/model_repo/cosyvoice2/config.pbtxt | runtime/triton_trtllm/model_repo/speaker_embedding/1/model.py | runtime/triton_trtllm/model_repo/speaker_embedding/config.pbtxt | runtime/triton_trtllm/model_repo/token2wav/1/model.py | runtime/triton_trtllm/model_repo/token2wav/config.pbtxt | runtime/triton_trtllm/run.sh,,,
261,2fa979886fa74265de0b939c24910272ff166fd6,0.0,0.0,2,0,0,0,IPython/core/magic.py | pyproject.toml,,,
262,275119c05eb95555e52b5c4b25ee27baf150fbe6,1.0,1.0,1,4,1,1,scipy/linalg/_decomp_svd.py,scipy/_lib/deprecation.py | scipy/_lib/tests/test_public_api.py | scipy/linalg/_decomp_svd.py | scipy/linalg/decomp_svd.py,scipy/linalg/_decomp_svd.py,scipy/linalg/_decomp_svd.py
263,7a161f65a2b75840c6a15ef8e27f17634792b906,1.0,1.0,1,5,1,1,Tests/test_file_cur.py,Tests/test_file_cur.py | checks/check_j2k_dos.py | checks/check_j2k_overflow.py | src/PIL/IcoImagePlugin.py | src/PIL/XpmImagePlugin.py,Tests/test_file_cur.py,Tests/test_file_cur.py
264,eb287cf79c1800a32bf499d4f2e9e579bfa8386c,0.0,0.0,1,2,0,0,src/open_clip/factory.py,tests/test_inference_simple.py | tests/util_test.py,,
265,261adce4ce40a3fbd323f79ba7823cf8523a8110,0.0,0.0,2,1,0,0,scapy/layers/tuntap.py | test/tuntap.uts,scapy/layers/smb2.py,,
266,4e9d6740404d5413fce712e489e74fdb28c263ad,0.25,0.25,4,1,1,1,scapy/layers/smb2.py | scapy/layers/tuntap.py | test/scapy/layers/smb2.uts | test/tuntap.uts,scapy/layers/smb2.py,scapy/layers/smb2.py,scapy/layers/smb2.py
267,4b39624a941b0c6fc5e8b54d90174475dd411b5e,0.25,0.25,4,1,1,1,scapy/layers/dot11.py | scapy/modules/krack/automaton.py | test/answering_machines.uts | test/scapy/layers/dot11.uts,scapy/layers/dot11.py,scapy/layers/dot11.py,scapy/layers/dot11.py
268,db0f6d63aa4936fe684e6f82e5e6b110787adafa,1.0,0.0,1,1,1,0,utest/utils/test_error.py,utest/utils/test_error.py,utest/utils/test_error.py,
269,f57afa39e8c9dc4b57c95a021af8a588f6c8c822,0.0,0.0,3,1,0,0,doc/changelog.asciidoc | qutebrowser/browser/browsertab.py | qutebrowser/browser/webengine/webenginetab.py,scripts/link_pyqt.py,,
270,9d1dfcfe5c459826e947757684bfcc7df732defe,0.0,0.0,7,1,0,0,doc/changelog.asciidoc | qutebrowser/browser/webengine/webenginetab.py | qutebrowser/mainwindow/mainwindow.py | qutebrowser/mainwindow/statusbar/bar.py | qutebrowser/utils/version.py | scripts/dev/changelog_urls.json | tests/end2end/features/scroll.feature,scripts/link_pyqt.py,,
271,8f705513f0244f89d4b0c186f76c7d7b0da37c85,0.0,0.0,1,0,0,0,speechbrain/lobes/models/ECAPA_TDNN.py,,,
272,938a4fb3f5dbe7e6ae75e049ecc5059bd25c14bf,0.013,0.0,77,1,1,0,benchmark_evaluation_demo.py | lm_eval/models/huggingface.py | lm_eval/tasks/babilong/README.md | lm_eval/tasks/babilong/_babilong.yaml | lm_eval/tasks/babilong/qa10_indefinite_knowledge.yaml | lm_eval/tasks/babilong/qa11_basic_coreference.yaml | lm_eval/tasks/babilong/qa12_conjunction.yaml | lm_eval/tasks/babilong/qa13_compound_coreference.yaml | lm_eval/tasks/babilong/qa14_time_reasoning.yaml | lm_eval/tasks/babilong/qa15_basic_deduction.yaml | lm_eval/tasks/babilong/qa16_basic_induction.yaml | lm_eval/tasks/babilong/qa17_positional_reasoning.yaml | lm_eval/tasks/babilong/qa18_size_reasoning.yaml | lm_eval/tasks/babilong/qa19_path_finding.yaml | lm_eval/tasks/babilong/qa1_single_fact.yaml | lm_eval/tasks/babilong/qa20_agents_motivations.yaml | lm_eval/tasks/babilong/qa2_two_facts.yaml | lm_eval/tasks/babilong/qa3_three_facts.yaml | lm_eval/tasks/babilong/qa4_two_arg_relations.yaml | lm_eval/tasks/babilong/qa5_three_arg_relations.yaml | lm_eval/tasks/babilong/qa6_yes_no.yaml | lm_eval/tasks/babilong/qa7_counting.yaml | lm_eval/tasks/babilong/qa8_lists_sets.yaml | lm_eval/tasks/babilong/qa9_simple_negation.yaml | lm_eval/tasks/babilong/utils.py | lm_eval/tasks/infinitebench/README.md | lm_eval/tasks/infinitebench/_infinitebench.yaml | lm_eval/tasks/infinitebench/code_debug.yaml | lm_eval/tasks/infinitebench/code_run.yaml | lm_eval/tasks/infinitebench/kv_retrieval.yaml | lm_eval/tasks/infinitebench/longbook_choice_eng.yaml | lm_eval/tasks/infinitebench/longbook_qa_chn.yaml | lm_eval/tasks/infinitebench/longbook_qa_eng.yaml | lm_eval/tasks/infinitebench/longbook_sum_eng.yaml | lm_eval/tasks/infinitebench/longdialogue_qa_eng.yaml | lm_eval/tasks/infinitebench/math_calc.yaml | lm_eval/tasks/infinitebench/math_find.yaml | lm_eval/tasks/infinitebench/number_string.yaml | lm_eval/tasks/infinitebench/passkey.yaml | lm_eval/tasks/infinitebench/utils.py | lm_eval/tasks/longbench_v2/2wikimqa.yaml | lm_eval/tasks/longbench_v2/README.md | lm_eval/tasks/longbench_v2/_generate_configs.py | lm_eval/tasks/longbench_v2/_longbench_v2.yaml | lm_eval/tasks/longbench_v2/book_qa_eng.yaml | lm_eval/tasks/longbench_v2/book_sum.yaml | lm_eval/tasks/longbench_v2/code_debug.yaml | lm_eval/tasks/longbench_v2/gov_report.yaml | lm_eval/tasks/longbench_v2/hotpotqa.yaml | lm_eval/tasks/longbench_v2/kv_retrieval.yaml | lm_eval/tasks/longbench_v2/lcc.yaml | lm_eval/tasks/longbench_v2/multi_news.yaml | lm_eval/tasks/longbench_v2/multifieldqa.yaml | lm_eval/tasks/longbench_v2/musique.yaml | lm_eval/tasks/longbench_v2/narrativeqa.yaml | lm_eval/tasks/longbench_v2/paper_assistant.yaml | lm_eval/tasks/longbench_v2/passage_count.yaml | lm_eval/tasks/longbench_v2/passage_retrieval.yaml | lm_eval/tasks/longbench_v2/qasper.yaml | lm_eval/tasks/longbench_v2/repobench.yaml | lm_eval/tasks/longbench_v2/samsum.yaml | lm_eval/tasks/longbench_v2/trec.yaml | lm_eval/tasks/longbench_v2/triviaqa.yaml | lm_eval/tasks/longbench_v2/utils.py | lm_eval/tasks/phonebook/README.md | lm_eval/tasks/phonebook/_phonebook.yaml | lm_eval/tasks/phonebook/phonebook_100k.yaml | lm_eval/tasks/phonebook/phonebook_10k.yaml | lm_eval/tasks/phonebook/phonebook_1k.yaml | lm_eval/tasks/phonebook/phonebook_200k.yaml | lm_eval/tasks/phonebook/phonebook_25k.yaml | lm_eval/tasks/phonebook/phonebook_50k.yaml | lm_eval/tasks/phonebook/phonebook_5k.yaml | lm_eval/tasks/phonebook/utils.py | run_benchmark_comparison.py | run_validation_tests.py | test_benchmarks.py,lm_eval/models/huggingface.py,lm_eval/models/huggingface.py,
273,49fc1f68d7b34a8ce47e5bfa8ae52b19222e6528,0.0,0.0,5,0,0,0,lm_eval/models/huggingface.py | lm_eval/tasks/README.md | lm_eval/tasks/sparc/README.md | lm_eval/tasks/sparc/sparc.yaml | lm_eval/tasks/sparc/utils.py,,,
274,76de63fdc2facad254862b3db7e7f44a1e381cd2,0.0,0.0,1,4,0,0,lm_eval/models/vllm_causallms.py,lm_eval/models/huggingface.py | lm_eval/tasks/babilong/utils.py | lm_eval/tasks/infinitebench/utils.py | lm_eval/tasks/longbench_v2/utils.py,,
275,16f544dc25d5d61277d32f02e4be18c10d16cf9f,1.0,1.0,1,1,1,1,sqlglot/dialects/doris.py,sqlglot/dialects/doris.py,sqlglot/dialects/doris.py,sqlglot/dialects/doris.py
276,2ee00eddc1bebd2fcffc4a026162e00378ebe3ae,0.0,0.0,2,0,0,0,sqlglot/dialects/dremio.py | tests/dialects/test_dremio.py,,,
277,bddc230cc11627fdbb8bdd98b67489afcad87d98,0.5,0.5,2,1,1,1,sqlglot/dialects/dremio.py | tests/dialects/test_dremio.py,tests/dialects/test_dremio.py,tests/dialects/test_dremio.py,tests/dialects/test_dremio.py
278,daad35b9c60770a655eaaea4565bf81f63ae1b38,0.3333,0.3333,3,2,1,1,tools/document_segmentation_server.py | utils/llm_utils.py | workflows/agents/document_segmentation_agent.py,tools/code_indexer.py | tools/document_segmentation_server.py,tools/document_segmentation_server.py,tools/document_segmentation_server.py
279,238a409674f147334f43788013fdfa766fd8035c,1.0,1.0,2,2,2,2,workflows/agents/memory_agent_concise.py | workflows/agents/memory_agent_concise_index.py,workflows/agents/memory_agent_concise.py | workflows/agents/memory_agent_concise_index.py,workflows/agents/memory_agent_concise.py | workflows/agents/memory_agent_concise_index.py,workflows/agents/memory_agent_concise.py | workflows/agents/memory_agent_concise_index.py
280,219bc58c7f1bfe425ddc1d628ff5cda9639afc1e,0.6667,0.6667,3,2,2,2,tools/pdf_downloader.py | utils/file_processor.py | workflows/agent_orchestration_engine.py,tools/pdf_downloader.py | workflows/agent_orchestration_engine.py,tools/pdf_downloader.py | workflows/agent_orchestration_engine.py,tools/pdf_downloader.py | workflows/agent_orchestration_engine.py
281,9ecbaeeb4d8db618ccdb6cb81f5edf4ba2c8b8de,0.0,0.0,3,0,0,0,.github/workflows/ci.yml | scripts/openapi-update-classes.sh | scripts/openapi.py,,,
282,20a0e348143cc9f47432d087a62ad5c2a4040fe2,0.0,0.0,2,0,0,0,github/PullRequest.py | tests/ReplayData/PullRequestReview.setUp.txt,,,
283,6033729f8ed6df96607e43cb8739cd481b895519,0.1667,0.0,6,1,1,0,doc/conf.py | doc/utilities.rst | github/GitRelease.py | github/IssueComment.py | github/PullRequest.py | github/Repository.py,github/Repository.py,github/Repository.py,
284,e5cf9e0da88f8a9835011d89c15146d25806f619,1.0,0.5,2,3,2,1,sphinx/ext/mathjax.py | tests/test_extensions/test_ext_math.py,sphinx/ext/mathjax.py | sphinx/transforms/i18n.py | tests/test_extensions/test_ext_math.py,sphinx/ext/mathjax.py | tests/test_extensions/test_ext_math.py,sphinx/ext/mathjax.py
285,3ce7b9cb7b89ed8330621bdb0acb809eb830d687,0.25,0.25,4,3,1,1,binance/ws/keepalive_websocket.py | binance/ws/websocket_api.py | tests/test_async_client_futures.py | tests/test_client_futures.py,binance/ws/websocket_api.py | tests/test_socket_manager.py | tests/test_ws_api.py,binance/ws/websocket_api.py,binance/ws/websocket_api.py
286,58de72d97f1b19b44a141fbaa4cdd0411748f6ea,1.0,1.0,1,1,1,1,tests/functional/customer/test_order_status.py,tests/functional/customer/test_order_status.py,tests/functional/customer/test_order_status.py,tests/functional/customer/test_order_status.py
287,73dfb313ca4efa46a4b018ac388ed26040556feb,0.0,0.0,1,0,0,0,flask_admin/tests/test_base.py,,,
288,4846dead90a34de7b3d8addf4ddf36300ccbc6e3,1.0,1.0,1,1,1,1,flask_admin/tests/test_base.py,flask_admin/tests/test_base.py,flask_admin/tests/test_base.py,flask_admin/tests/test_base.py
289,411289ce91c2497290d0d51a16053612f27b43ff,0.0,0.0,4,2,0,0,requirements.txt | rqalpha/data/base_data_source/data_source.py | rqalpha/data/bundle.py | setup.cfg,tests/test_f_mean_reverting.py | tests/test_f_tick_size.py,,
290,1a5a2bdf66d72b86a7b459bba8842598b867acef,1.0,1.0,1,4,1,1,core/thread.py,core/changelog.py | core/thread.py | core/time.py | core/utils.py,core/thread.py,core/thread.py
291,cc4d17e73e6e0f353b45fa931377e16adc881202,1.0,0.0,1,1,1,0,bot.py,bot.py,bot.py,
292,ce28f30ca68a2e0469f14beb1b4d65a4633d211e,0.0,0.0,1,0,0,0,lightrag/api/lightrag_server.py,,,
293,a0593ec1c9613ae8ab78fddd30e47114ded16f00,1.0,1.0,1,1,1,1,lightrag/kg/postgres_impl.py,lightrag/kg/postgres_impl.py,lightrag/kg/postgres_impl.py,lightrag/kg/postgres_impl.py
294,60564cf453626802e147b5b929b8b1c6427fb3d8,1.0,1.0,1,1,1,1,lightrag/kg/postgres_impl.py,lightrag/kg/postgres_impl.py,lightrag/kg/postgres_impl.py,lightrag/kg/postgres_impl.py
295,d6626e5de246cce87651793060322ff1b3f7e0c0,0.0,0.0,1,1,0,0,libs/agno/tests/unit/tools/test_firecrawl.py,libs/agno/agno/tools/firecrawl.py,,
296,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,0.0,0.0,3,1,0,0,libs/agno/agno/models/dashscope/dashscope.py | libs/agno/agno/tools/confluence.py | libs/agno/tests/unit/tools/test_confluence.py,agno/models/dashscope/dashscope.py,,
297,1ab3bc774b390a52cf998b70586f980b6684375a,0.0,0.0,3,0,0,0,beetsplug/unimported.py | docs/changelog.rst | docs/plugins/unimported.rst,,,
298,6f27d0e8dbbb74ef34579d283621da82ebf3ba26,0.1765,0.1765,17,5,3,3,cloudinit/cmd/devel/net_convert.py | cloudinit/config/cc_rh_subscription.py | cloudinit/config/schemas/schema-cloud-config-v1.json | cloudinit/util.py | doc/module-docs/cc_rh_subscription/example3.yaml | doc/rtd/howto/wait_for_cloud_init.rst | meson.build | sysvinit/openrc/cloud-init-ds-identify | sysvinit/openrc/cloud-init-hotplug | tests/unittests/config/test_cc_rh_subscription.py | tests/unittests/config/test_cc_runcmd.py | tests/unittests/reporting/test_reporting.py | tests/unittests/runs/test_merge_run.py | tests/unittests/runs/test_simple_run.py | tests/unittests/sources/test_smartos.py | tests/unittests/test_util.py | tox.ini,cloudinit/distros/raspberry_pi_os.py | cloudinit/importer.py | tests/unittests/runs/test_merge_run.py | tests/unittests/runs/test_simple_run.py | tests/unittests/sources/test_smartos.py,tests/unittests/runs/test_merge_run.py | tests/unittests/runs/test_simple_run.py | tests/unittests/sources/test_smartos.py,tests/unittests/runs/test_merge_run.py | tests/unittests/runs/test_simple_run.py | tests/unittests/sources/test_smartos.py
299,5aaeb8cbed2e151ac82976b836a047a964ed5364,0.0,0.0,2,2,0,0,dask/dataframe/tseries/tests/test_resample.py | dask/dataframe/tseries/tests/test_resample_expr.py,dask/dataframe/tests/test_reshape.py | dask/tests/test_docs.py,,
300,260605eb6e21f340badc76485a05dea891e88613,0.0,0.0,2,2,0,0,dask/array/core.py | dask/array/tests/test_routines.py,dask/bytes/tests/test_http.py | dask/tests/test_docs.py,,
301,a04180c58c29a081d430eeb4d86964039b5ebf79,0.0,0.0,2,1,0,0,dask/array/percentile.py | dask/array/tests/test_percentiles.py,dask/tests/test_docs.py,,
302,3fecab1b8e5668d6fa49529e87195f6ee7eba268,0.3333,0.3333,3,1,1,1,.github/workflows/test.yml | RELEASE.md | tests/core/tests/admin_integration/test_action_export.py,tests/core/tests/admin_integration/test_action_export.py,tests/core/tests/admin_integration/test_action_export.py,tests/core/tests/admin_integration/test_action_export.py
303,dadeba110a5a98dbc810f9b8f3896424175318c1,0.3333,0.3333,3,1,1,1,.github/workflows/test.yml | RELEASE.md | tests/core/tests/admin_integration/test_action_export.py,tests/core/tests/admin_integration/test_action_export.py,tests/core/tests/admin_integration/test_action_export.py,tests/core/tests/admin_integration/test_action_export.py
304,16c48e2d1190bbc6fd907ae612921df5dd3f42f4,1.0,1.0,1,1,1,1,tests/middleware/test_cors.py,tests/middleware/test_cors.py,tests/middleware/test_cors.py,tests/middleware/test_cors.py
305,207b861fbc10acc867a6f04eae0b4c866d1e508d,1.0,1.0,1,1,1,1,tests/test_main.py,tests/test_main.py,tests/test_main.py,tests/test_main.py
306,c4330a42492e01350945e09419953aa3f40fb796,0.6667,0.6667,3,3,2,2,pyproject.toml | tests/supervisors/test_multiprocess.py | uvicorn/protocols/http/h11_impl.py,tests/supervisors/test_multiprocess.py | uvicorn/protocols/http/h11_impl.py | uvicorn/supervisors/multiprocess.py,tests/supervisors/test_multiprocess.py | uvicorn/protocols/http/h11_impl.py,tests/supervisors/test_multiprocess.py | uvicorn/protocols/http/h11_impl.py
307,1635d1811c3630bf60e4392671e04be7765d902e,0.5,0.5,2,3,1,1,pyproject.toml | tests/supervisors/test_multiprocess.py,tests/supervisors/test_multiprocess.py | uvicorn/loops/asyncio.py | uvicorn/loops/auto.py,tests/supervisors/test_multiprocess.py,tests/supervisors/test_multiprocess.py
308,df5e9e422993a051ab7e2fc7b1dc70485a40c7d3,1.0,1.0,2,3,2,2,facefusion/workflows/audio_to_image.py | tests/test_cli_lip_syncer.py,facefusion/workflows/audio_to_image.py | facefusion/workflows/core.py | tests/test_cli_lip_syncer.py,facefusion/workflows/audio_to_image.py | tests/test_cli_lip_syncer.py,facefusion/workflows/audio_to_image.py | tests/test_cli_lip_syncer.py
309,064c3b62f835ae5315b5893b3b4bd98b54e34ffa,0.6667,0.3333,3,2,2,1,cli/cli_app.py | cli/cli_interface.py | workflows/agent_orchestration_engine.py,cli/cli_interface.py | workflows/agent_orchestration_engine.py,cli/cli_interface.py | workflows/agent_orchestration_engine.py,workflows/agent_orchestration_engine.py
310,c9c582cbef0e49bb73fb65cb83042e2e5eb849b1,0.0,0.0,1,5,0,0,src/calibre/gui2/actions/polish.py,src/calibre/headless/CMakeLists.txt | src/calibre/scraper/test_fetch_backend.py | src/calibre/srv/loop.py | src/calibre/srv/pool.py | src/calibre/srv/tests/http.py,,
311,496bc88f08677236887552428dea181ff16e7e46,1.0,1.0,1,2,1,1,src/calibre/scraper/test_fetch_backend.py,setup/build.py | src/calibre/scraper/test_fetch_backend.py,src/calibre/scraper/test_fetch_backend.py,src/calibre/scraper/test_fetch_backend.py
312,5fd445c656b537125771608dac8823bded23f826,0.0,0.0,3,1,0,0,recipes/el_diplo.recipe | src/calibre/gui2/actions/column_tooltips.py | src/calibre/gui2/library/models.py,src/calibre/headless/CMakeLists.txt,,
313,4ffacbbe801b90aa147af206809b8c610ccbcefb,0.5,0.0,2,2,1,0,.github/workflows/ci.py | bypy/sources.json,.github/workflows/ci.py | bypy-src/__main__.py,.github/workflows/ci.py,
314,61b034a122453c563e1304c0977230172d5e8767,0.0,0.0,4,3,0,0,docs/api.rst | examples/dns_ex.py | locust/contrib/dns.py | pyproject.toml,locust/html.py | locust/test/test_main.py | locust/web.py,,
315,48674ee71fd28378322b16a8796b2288507831bd,1.0,1.0,1,3,1,1,glances/globals.py,glances/globals.py | glances/plugins/fs/__init__.py | glances/stats.py,glances/globals.py,glances/globals.py
316,026bbd5ffd1394338d51c1c0c5c8209205ae33ed,0.0,0.0,1,0,0,0,flask_admin/contrib/rediscli.py,,,
317,647a2972a332e48cf4d97487d7dccb5abbaf1abc,1.0,1.0,1,1,1,1,pwndbg/gdblib/ptmalloc2_tracking.py,pwndbg/gdblib/ptmalloc2_tracking.py,pwndbg/gdblib/ptmalloc2_tracking.py,pwndbg/gdblib/ptmalloc2_tracking.py
318,c0d46a6bfc97c11b8a770d74b2fdb841622201a1,0.0,0.0,1,1,0,0,src/telegram/_business.py,tests/_files/test_audio.py,,
319,066ba5bb325850910e8f4cb76a91e3293c3b7619,0.0,0.0,2,3,0,0,changes/unreleased/4972.RX4QftpcFPCv2wXbTAhDAh.toml | src/telegram/_reply.py,tests/_files/test_audio.py | tests/_files/test_location.py | tests/auxil/networking.py,,
320,6066f06de3275801b19af5f23ccb5e3940991e60,1.0,1.0,1,1,1,1,Lib/pathlib/types.py,Lib/pathlib/types.py,Lib/pathlib/types.py,Lib/pathlib/types.py
321,b828018b142c3297f962643eea8c07ce460072ab,0.0,0.0,1,0,0,0,llama-index-integrations/llms/llama-index-llms-anthropic/tests/test_llms_anthropic.py,,,
322,d01a6ec49f1aac932816c81c0354de64c0183373,0.3333,0.3333,3,1,1,1,data/txt/sha256sums.txt | lib/core/ncgui.py | lib/parse/cmdline.py,lib/core/ncgui.py,lib/core/ncgui.py,lib/core/ncgui.py
323,71b7fd4a926acb2c018af855f325502bfe03d417,0.75,0.75,4,3,3,3,dspy/clients/lm.py | dspy/clients/lm_local_arbor.py | dspy/clients/provider.py | dspy/teleprompt/grpo.py,dspy/clients/lm.py | dspy/clients/lm_local_arbor.py | dspy/clients/provider.py,dspy/clients/lm.py | dspy/clients/lm_local_arbor.py | dspy/clients/provider.py,dspy/clients/lm.py | dspy/clients/lm_local_arbor.py | dspy/clients/provider.py
324,a7b902770d8b2769920794cf4e2016525e3ea1d9,0.0,0.0,7,0,0,0,sqlglot/dialects/__init__.py | sqlglot/dialects/doris.py | sqlglot/dialects/singlestore.py | sqlglot/expressions.py | sqlglot/generator.py | tests/dialects/test_doris.py | tests/dialects/test_singlestore.py,,,
325,5df3ea92f59125955124ea1883b777b489db3042,0.0,0.0,4,1,0,0,sqlglot/dialects/bigquery.py | sqlglot/expressions.py | tests/dialects/test_bigquery.py | tests/fixtures/optimizer/annotate_functions.sql,tests/test_optimizer.py,,
326,ff15e0ed7276b5aa8e4581769e8e8e7deca1420d,0.0,0.0,8,0,0,0,.github/workflows/build.yml | .github/workflows/test.yml | docs/index.rst | maint/scripts/runcog.sh | pyproject.toml | setup.cfg | setup.py | tox.ini,,,
327,c7fbe73582650fe0c431fad4d0e290caa3efb3bb,0.0,0.0,5,0,0,0,python/openai/README.md | python/openai/tests/conftest.py | python/openai/tests/test_openai_client.py | qa/L0_openai/generate_engine.py | qa/L0_openai/test.sh,,,
328,285c5e3cc5594117a716edb859fc4b83c5e0bffd,0.0,0.0,32,0,0,0,apps/application/flow/step_node/mcp_node/impl/base_mcp_node.py | apps/folders/views/folder.py | apps/knowledge/serializers/document.py | apps/knowledge/views/document.py | apps/system_manage/serializers/user_resource_permission.py | apps/system_manage/views/user_resource_permission.py | ui/src/components/folder-tree/index.vue | ui/src/components/resource-authorization-drawer/index.vue | ui/src/locales/lang/en-US/views/application-workflow.ts | ui/src/locales/lang/en-US/views/document.ts | ui/src/locales/lang/en-US/views/system.ts | ui/src/locales/lang/zh-CN/views/application-workflow.ts | ui/src/locales/lang/zh-CN/views/document.ts | ui/src/locales/lang/zh-CN/views/system.ts | ui/src/locales/lang/zh-Hant/views/application-workflow.ts | ui/src/locales/lang/zh-Hant/views/document.ts | ui/src/locales/lang/zh-Hant/views/system.ts | ui/src/permission/application/system-manage.ts | ui/src/permission/application/workspace.ts | ui/src/permission/knowledge/system-manage.ts | ui/src/permission/knowledge/system-share.ts | ui/src/permission/knowledge/workspace-share.ts | ui/src/permission/knowledge/workspace.ts | ui/src/permission/model/system-manage.ts | ui/src/permission/model/system-share.ts | ui/src/permission/model/workspace.ts | ui/src/permission/tool/system-manage.ts | ui/src/permission/tool/system-share.ts | ui/src/permission/tool/workspace.ts | ui/src/views/document/index.vue | ui/src/workflow/nodes/mcp-node/index.vue | ui/src/workflow/nodes/search-document-node/index.vue,,,
329,2c5abd2cb0b8434be180e7931e1b18e4227dbbb3,0.0,0.0,3,0,0,0,apps/application/flow/step_node/form_node/impl/base_form_node.py | ui/src/workflow/nodes/base-node/component/ApiFieldFormDialog.vue | ui/src/workflow/nodes/base-node/component/ApiInputFieldTable.vue,,,
330,34d266419c7e9ea075d674394e5fa567c2720d08,0.0,0.0,6,0,0,0,apps/application/flow/step_node/parameter_extraction_node/impl/base_parameter_extraction_node.py | apps/application/flow/step_node/variable_splitting_node/impl/base_variable_splitting_node.py | apps/maxkb/settings/base.py | ui/src/views/chat/user-login/index.vue | ui/src/views/login/index.vue | ui/src/workflow/nodes/variable-splitting/component/VariableFieldDialog.vue,,,
331,6964fcd4152f54ef1091ddb84a102bde8ba8c12f,0.0,0.0,5,0,0,0,apps/application/flow/loop_workflow_manage.py | ui/src/locales/lang/en-US/views/chat-user.ts | ui/src/locales/lang/zh-CN/views/chat-user.ts | ui/src/locales/lang/zh-Hant/views/chat-user.ts | ui/src/workflow/common/data.ts,,,
332,8dc44333c309188f0a8337f20af6f2c01313b0de,0.0,0.0,3,0,0,0,apps/application/flow/step_node/loop_node/impl/base_loop_node.py | apps/application/flow/workflow_manage.py | ui/src/workflow/common/NodeContainer.vue,,,
333,95dd5bb1f7ae87cf5ab482420b4dd72454165ff3,0.0,0.0,3,0,0,0,apps/application/flow/step_node/parameter_extraction_node/impl/base_parameter_extraction_node.py | apps/application/flow/step_node/variable_splitting_node/impl/base_variable_splitting_node.py | ui/src/components/dynamics-form/items/select/MultiSelect.vue,,,
334,a1741388832b295ac6f4f031820ea292f484c64a,0.0,0.0,2,0,0,0,apps/models_provider/impl/xinference_model_provider/credential/stt.py | apps/models_provider/impl/xinference_model_provider/model/stt.py,,,
